customer_id,Email_Interractions,purchaseDate,productid,Product_name,Country,Revenue,Cost
26722,Yes,2016-07-20 06:19,1050,DJI phantom drone,United Kingdom,1199,108.64
55190,No,2016-07-20 07:07,1140,vizio 65 inch TV,United States,1300,108.78
64420,No,2016-07-20 08:29,1230,polk audio speakers,United States,100,108.78
67526,No,2016-07-20 11:30,1110,Sony  65 inch TV,United States,2300,108.78
2786,No,2016-07-20 13:35,1330,vaddio camera,United States,4000,108.78
2802,No,2016-07-20 13:41,1330,vaddio camera,United States,4000,108.78
84,No,2016-07-20 14:17,1370,fuji digital camera,Belgium,2000,103.32
412,No,2016-07-20 15:00,1360,sony xdcam camera,United States,10000,108.78
504,No,2016-07-20 15:16,1360,sony xdcam camera,United States,10000,108.78
444,No,2016-07-21 06:30,1230,polk audio speakers,United States,100,108.78
444,No,2016-07-21 06:34,1130,msi laptop computer,United States,3000,108.78
444,No,2016-07-21 06:35,1220,xboxone console,United States,400,108.78
7766,No,2016-07-21 06:52,1370,fuji digital camera,United Kingdom,2000,108.64
60600,Yes,2016-07-21 10:46,1370,fuji digital camera,United States,2000,108.78
80978,Yes,2016-07-21 10:55,1150,samsung sound system,United States,230,108.78
60600,Yes,2016-07-21 10:56,1050,DJI phantom drone,United States,1199,108.78
62950,Yes,2016-07-21 11:03,1370,fuji digital camera,United Kingdom,2000,108.64
62950,Yes,2016-07-21 11:14,1050,DJI phantom drone,United Kingdom,1199,108.64
62950,Yes,2016-07-21 11:16,1070,apple macbook air computer,United Kingdom,1200,108.64
62950,Yes,2016-07-21 11:18,1060,GoPro drone ,United Kingdom,500,108.64
40908,No,2016-07-21 16:36,1330,vaddio camera,United Kingdom,4000,108.64
65746,Yes,2016-07-21 17:53,1370,fuji digital camera,United States,2000,108.78
41454,No,2016-07-21 18:46,1370,fuji digital camera,United States,2000,108.78
50006,Yes,2016-07-21 18:49,1370,fuji digital camera,United States,2000,108.78
50478,Yes,2016-07-21 19:35,1370,fuji digital camera,United Kingdom,2000,108.64
50870,Yes,2016-07-21 22:08,1370,fuji digital camera,United States,2000,108.78
41048,Yes,2016-07-21 22:19,1370,fuji digital camera,United States,2000,108.78
42256,No,2016-07-21 22:25,1370,fuji digital camera,United States,2000,108.78
60096,Yes,2016-07-21 22:33,1370,fuji digital camera,United States,2000,108.78
6606,No,2016-07-21 22:41,1150,samsung sound system,Australia,230,108.66
52700,Yes,2016-07-21 22:53,1370,fuji digital camera,Trinidad and Tobago,2000,101.5
58096,Yes,2016-07-21 22:53,1370,fuji digital camera,United States,2000,108.78
42714,No,2016-07-22 00:22,1330,vaddio camera,United States,4000,108.78
42714,No,2016-07-22 00:32,1050,DJI phantom drone,United States,1199,108.78
42714,No,2016-07-22 01:09,1070,apple macbook air computer,United States,1200,108.78
42714,No,2016-07-22 01:11,1060,GoPro drone ,United States,500,108.78
9060,No,2016-07-22 10:35,1110,Sony  65 inch TV,United Kingdom,2300,108.64
70188,Yes,2016-07-22 13:02,1180,sonos sound system,United States,600,108.78
71960,No,2016-07-22 17:50,1110,Sony  65 inch TV,United States,2300,108.78
1856,No,2016-07-25 08:56,1370,fuji digital camera,Canada,2000,108.72
67068,No,2016-07-25 12:40,1360,sony xdcam camera,United States,10000,108.78
67068,No,2016-07-25 12:40,1050,DJI phantom drone,United States,1199,108.78
67624,No,2016-07-25 13:15,1360,sony xdcam camera,United States,10000,108.78
67624,No,2016-07-25 13:16,1050,DJI phantom drone,United States,1199,108.78
81612,Yes,2016-07-25 13:19,1370,fuji digital camera,United States,2000,108.78
69084,No,2016-07-25 16:44,1270,grand theft auto video game,United States,30,108.78
69000,No,2016-07-25 17:22,1260,sony playstation controller,United States,55,108.78
69694,No,2016-07-25 18:28,1370,fuji digital camera,United States,2000,108.78
59442,No,2016-07-25 21:05,1020,apple sport watch,United States,219,108.78
94402,No,2016-07-25 21:59,1370,fuji digital camera,United States,2000,108.78
44029,No,2016-07-25 22:02,1370,fuji digital camera,United States,2000,108.78
2267,No,2016-07-25 22:02,1370,fuji digital camera,United States,2000,108.78
602,No,2016-07-25 22:02,1370,fuji digital camera,Canada,2000,108.72
70746,No,2016-07-25 22:04,1370,fuji digital camera,United States,2000,108.78
70744,No,2016-07-25 22:05,1370,fuji digital camera,United States,2000,108.78
16920,No,2016-07-25 22:06,1370,fuji digital camera,United States,2000,108.78
42722,No,2016-07-25 22:11,1370,fuji digital camera,United States,2000,108.78
26120,No,2016-07-25 22:14,1370,fuji digital camera,United States,2000,108.78
67546,No,2016-07-25 22:14,1330,vaddio camera,Canada,4000,108.72
94956,Yes,2016-07-25 22:15,1370,fuji digital camera,Guatemala,2000,100.26
52896,No,2016-07-25 22:19,1370,fuji digital camera,United States,2000,108.78
94750,Yes,2016-07-25 22:20,1370,fuji digital camera,Canada,2000,108.72
90984,No,2016-07-25 22:20,1370,fuji digital camera,United States,2000,108.78
60789,No,2016-07-25 22:21,1370,fuji digital camera,United States,2000,108.78
67546,No,2016-07-25 22:21,1070,apple macbook air computer,Canada,1200,108.72
67546,No,2016-07-25 22:22,1060,GoPro drone ,Canada,500,108.72
296,Yes,2016-07-25 22:24,1370,fuji digital camera,United States,2000,108.78
70876,No,2016-07-25 22:26,1370,fuji digital camera,United States,2000,108.78
90984,No,2016-07-25 22:27,1070,apple macbook air computer,United States,1200,108.78
91907,No,2016-07-25 22:30,1370,fuji digital camera,United States,2000,108.78
50220,No,2016-07-25 22:36,1370,fuji digital camera,United States,2000,108.78
1018,No,2016-07-25 22:36,1370,fuji digital camera,United States,2000,108.78
69290,No,2016-07-25 22:39,1370,fuji digital camera,United States,2000,108.78
74517,No,2016-07-25 22:44,1330,vaddio camera,United States,4000,108.78
74517,No,2016-07-25 22:50,1050,DJI phantom drone,United States,1199,108.78
94499,No,2016-07-25 23:18,1370,fuji digital camera,United States,2000,108.78
42428,Yes,2016-07-25 23:25,1370,fuji digital camera,United States,2000,108.78
2164,Yes,2016-07-25 23:31,1370,fuji digital camera,United States,2000,108.78
62016,No,2016-07-25 23:35,1370,fuji digital camera,United States,2000,108.78
62016,No,2016-07-25 23:39,1070,apple macbook air computer,United States,1200,108.78
99412,No,2016-07-25 23:39,1330,vaddio camera,United States,4000,108.78
94499,No,2016-07-25 23:41,1050,DJI phantom drone,United States,1199,108.78
90528,Yes,2016-07-25 23:51,1370,fuji digital camera,United States,2000,108.78
70461,No,2016-07-26 00:00,1370,fuji digital camera,United States,2000,108.78
90528,Yes,2016-07-26 00:06,1060,GoPro drone ,United States,500,108.78
92498,Yes,2016-07-26 00:08,1370,fuji digital camera,United States,2000,108.78
70708,Yes,2016-07-26 00:41,1370,fuji digital camera,Mexico,2000,100.8
264,Yes,2016-07-26 01:23,1370,fuji digital camera,United States,2000,108.78
42855,Yes,2016-07-26 01:52,1370,fuji digital camera,Pakistan,2000,100.6
25750,Yes,2016-07-26 02:09,1370,fuji digital camera,United States,2000,108.78
56640,No,2016-07-26 02:30,1360,sony xdcam camera,United States,10000,108.78
80902,Yes,2016-07-26 02:33,1370,fuji digital camera,United States,2000,108.78
14572,No,2016-07-26 03:54,1330,vaddio camera,Australia,4000,108.66
20742,No,2016-07-26 07:09,1330,vaddio camera,United States,4000,108.78
9604,No,2016-07-26 07:46,1370,fuji digital camera,Canada,2000,108.72
80152,Yes,2016-07-26 08:24,1370,fuji digital camera,Australia,2000,108.66
84409,No,2016-07-26 09:17,1370,fuji digital camera,United States,2000,108.78
70894,Yes,2016-07-26 10:40,1370,fuji digital camera,United States,2000,108.78
70196,Yes,2016-07-26 10:43,1370,fuji digital camera,Canada,2000,108.72
27806,No,2016-07-26 11:30,1330,vaddio camera,Canada,4000,108.72
27806,No,2016-07-26 11:32,1050,DJI phantom drone,Canada,1199,108.72
6000,No,2016-07-26 11:57,1370,fuji digital camera,United States,2000,108.78
70592,No,2016-07-26 12:01,1370,fuji digital camera,Canada,2000,108.72
59090,No,2016-07-26 12:02,1370,fuji digital camera,Peru,2000,103.22
70894,Yes,2016-07-26 13:17,1370,fuji digital camera,United States,2000,108.78
70894,Yes,2016-07-26 13:24,1060,GoPro drone ,United States,500,108.78
74256,No,2016-07-26 14:34,1360,sony xdcam camera,Australia,10000,108.66
74256,No,2016-07-26 14:35,1050,DJI phantom drone,Australia,1199,108.66
74256,No,2016-07-26 14:36,1070,apple macbook air computer,Australia,1200,108.66
74256,No,2016-07-26 14:36,1060,GoPro drone ,Australia,500,108.66
74256,No,2016-07-26 14:41,1160,vizio sound system,Australia,90,108.66
74256,No,2016-07-26 14:42,1310,WWE 2k17,Australia,60,108.66
72860,Yes,2016-07-26 15:06,1370,fuji digital camera,Venezuela,2000,100.74
74406,No,2016-07-26 15:07,1370,fuji digital camera,Canada,2000,108.72
74508,No,2016-07-26 15:25,1370,fuji digital camera,Canada,2000,108.72
41416,No,2016-07-26 15:38,1370,fuji digital camera,Hong Kong,2000,103.38
41416,No,2016-07-26 15:54,1050,DJI phantom drone,Hong Kong,1199,103.38
86184,No,2016-07-26 15:57,1370,fuji digital camera,United States,2000,108.78
41416,No,2016-07-26 16:01,1070,apple macbook air computer,Hong Kong,1200,103.38
86184,No,2016-07-26 16:03,1050,DJI phantom drone,United States,1199,108.78
86184,No,2016-07-26 16:06,1060,GoPro drone ,United States,500,108.78
97900,No,2016-07-26 16:25,1330,vaddio camera,United States,4000,108.78
22774,Yes,2016-07-26 17:23,1370,fuji digital camera,United States,2000,108.78
46011,No,2016-07-26 17:25,1370,fuji digital camera,United States,2000,108.78
21912,No,2016-07-26 17:31,1370,fuji digital camera,United States,2000,108.78
22774,Yes,2016-07-26 17:33,1050,DJI phantom drone,United States,1199,108.78
75148,No,2016-07-26 17:57,1370,fuji digital camera,United States,2000,108.78
75170,No,2016-07-26 18:06,1370,fuji digital camera,United States,2000,108.78
70218,No,2016-07-26 18:13,1370,fuji digital camera,United States,2000,108.78
21672,No,2016-07-26 19:03,1370,fuji digital camera,United States,2000,108.78
40121,No,2016-07-26 19:05,1370,fuji digital camera,United States,2000,108.78
75696,No,2016-07-26 20:17,1370,fuji digital camera,Uruguay,2000,100.44
15864,No,2016-07-26 21:21,1370,fuji digital camera,United States,2000,108.78
75974,No,2016-07-26 21:23,1330,vaddio camera,United States,4000,108.78
15864,No,2016-07-26 21:24,1070,apple macbook air computer,United States,1200,108.78
70510,No,2016-07-26 21:27,1330,vaddio camera,United States,4000,108.78
76078,No,2016-07-26 21:40,1370,fuji digital camera,United States,2000,108.78
5704,Yes,2016-07-26 21:52,1370,fuji digital camera,Australia,2000,108.66
46049,No,2016-07-26 21:53,1370,fuji digital camera,Canada,2000,108.72
58712,Yes,2016-07-26 22:00,1370,fuji digital camera,United States,2000,108.78
10508,Yes,2016-07-26 22:06,1370,fuji digital camera,United States,2000,108.78
70556,No,2016-07-27 00:34,1370,fuji digital camera,Australia,2000,108.66
19898,Yes,2016-07-27 01:12,1370,fuji digital camera,United States,2000,108.78
19898,Yes,2016-07-27 01:27,1050,DJI phantom drone,United States,1199,108.78
19898,Yes,2016-07-27 01:35,1070,apple macbook air computer,United States,1200,108.78
19898,Yes,2016-07-27 01:48,1060,GoPro drone ,United States,500,108.78
48194,Yes,2016-07-27 04:06,1310,WWE 2k17,United Kingdom,60,108.64
48194,Yes,2016-07-27 04:08,1020,apple sport watch,United Kingdom,219,108.64
20920,Yes,2016-07-27 05:40,1370,fuji digital camera,United Kingdom,2000,108.64
77127,No,2016-07-27 07:01,1140,vizio 65 inch TV,United Arab Emirates,1300,103.5
77127,No,2016-07-27 07:05,1310,WWE 2k17,United Arab Emirates,60,103.5
90620,Yes,2016-07-27 07:16,1370,fuji digital camera,Spain,2000,101.34
51656,No,2016-07-27 08:38,1370,fuji digital camera,United Kingdom,2000,108.64
51656,No,2016-07-27 08:45,1050,DJI phantom drone,United Kingdom,1199,108.64
26418,No,2016-07-27 09:28,1200,Sony play station console,India,400,108.52
28782,Yes,2016-07-27 09:58,1330,vaddio camera,Canada,4000,108.72
99457,No,2016-07-27 12:16,1370,fuji digital camera,United States,2000,108.78
80978,Yes,2016-07-27 12:46,1370,fuji digital camera,United States,2000,108.78
79524,No,2016-07-27 12:48,1200,Sony play station console,United States,400,108.78
8794,No,2016-07-27 12:49,1370,fuji digital camera,United States,2000,108.78
79554,No,2016-07-27 13:20,1370,fuji digital camera,United States,2000,108.78
80100,Yes,2016-07-27 13:46,1370,fuji digital camera,Finland,2000,100.64
99048,No,2016-07-27 14:03,1020,apple sport watch,United States,219,108.78
76248,Yes,2016-07-27 14:44,1370,fuji digital camera,United States,2000,108.78
75529,No,2016-07-27 15:01,1370,fuji digital camera,United States,2000,108.78
77050,No,2016-07-27 15:17,1120,apple macbook pro computer,United States,2500,108.78
80948,No,2016-07-27 16:18,1370,fuji digital camera,United States,2000,108.78
65020,Yes,2016-07-27 16:28,1370,fuji digital camera,Switzerland,2000,103.34
79067,Yes,2016-07-27 16:49,1370,fuji digital camera,United States,2000,108.78
51421,No,2016-07-27 17:11,1370,fuji digital camera,United States,2000,108.78
74256,No,2016-07-27 18:10,1370,fuji digital camera,Australia,2000,108.66
7855,No,2016-07-27 18:38,1370,fuji digital camera,Australia,2000,108.66
18692,No,2016-07-27 18:41,1370,fuji digital camera,New Zealand,2000,103.24
92596,Yes,2016-07-27 18:49,1370,fuji digital camera,United States,2000,108.78
71420,No,2016-07-27 19:58,1110,Sony  65 inch TV,Japan,2300,103.44
60155,Yes,2016-07-27 20:45,1370,fuji digital camera,United States,2000,108.78
81986,No,2016-07-27 22:12,1330,vaddio camera,United States,4000,108.78
5057,No,2016-07-27 23:28,1370,fuji digital camera,Germany,2000,108.6
12666,Yes,2016-07-28 01:20,1370,fuji digital camera,United States,2000,108.78
6708,Yes,2016-07-28 02:45,1370,fuji digital camera,India,2000,108.52
7897,No,2016-07-28 02:49,1370,fuji digital camera,United States,2000,108.78
6708,Yes,2016-07-28 02:51,1060,GoPro drone ,India,500,108.52
74422,No,2016-07-28 02:54,1370,fuji digital camera,Australia,2000,108.66
10750,Yes,2016-07-28 03:04,1370,fuji digital camera,Indonesia,2000,101.32
60180,No,2016-07-28 04:01,1370,fuji digital camera,United Kingdom,2000,108.64
70800,No,2016-07-28 04:38,1370,fuji digital camera,Germany,2000,108.6
70800,No,2016-07-28 04:44,1070,apple macbook air computer,Germany,1200,108.6
10227,No,2016-07-28 05:02,1370,fuji digital camera,Nigeria,2000,101.26
65080,No,2016-07-28 05:49,1370,fuji digital camera,Canada,2000,108.72
55069,No,2016-07-28 05:49,1370,fuji digital camera,Australia,2000,108.66
65080,No,2016-07-28 06:02,1070,apple macbook air computer,Canada,1200,108.72
8474,Yes,2016-07-28 07:31,1370,fuji digital camera,Serbia,2000,100.22
96590,Yes,2016-07-28 07:31,1370,fuji digital camera,United Kingdom,2000,108.64
60155,Yes,2016-07-28 08:10,1070,apple macbook air computer,United States,1200,108.78
60155,Yes,2016-07-28 08:11,1060,GoPro drone ,United States,500,108.78
80800,No,2016-07-28 09:01,1370,fuji digital camera,Russian Federation,2000,101.24
80800,No,2016-07-28 09:06,1050,DJI phantom drone,Russian Federation,1199,101.24
56507,No,2016-07-28 09:08,1370,fuji digital camera,United Kingdom,2000,108.64
50072,Yes,2016-07-28 09:23,1370,fuji digital camera,United States,2000,108.78
80920,No,2016-07-28 09:24,1330,vaddio camera,Canada,4000,108.72
80920,No,2016-07-28 09:28,1070,apple macbook air computer,Canada,1200,108.72
80920,No,2016-07-28 09:31,1060,GoPro drone ,Canada,500,108.72
88828,Yes,2016-07-28 09:36,1370,fuji digital camera,Slovenia,2000,103.26
84120,No,2016-07-28 10:09,1370,fuji digital camera,Canada,2000,108.72
84120,No,2016-07-28 10:11,1070,apple macbook air computer,Canada,1200,108.72
74471,No,2016-07-28 10:12,1370,fuji digital camera,United States,2000,108.78
8786,No,2016-07-28 10:52,1200,Sony play station console,Philippines,400,108.68
26818,Yes,2016-07-28 10:54,1370,fuji digital camera,United States,2000,108.78
84090,No,2016-07-28 11:21,1370,fuji digital camera,United States,2000,108.78
84090,No,2016-07-28 11:24,1070,apple macbook air computer,United States,1200,108.78
84468,No,2016-07-28 11:40,1370,fuji digital camera,United States,2000,108.78
89574,Yes,2016-07-28 12:15,1330,vaddio camera,United States,4000,108.78
89574,Yes,2016-07-28 12:20,1050,DJI phantom drone,United States,1199,108.78
5226,Yes,2016-07-28 12:58,1370,fuji digital camera,South Africa,2000,103.28
22871,No,2016-07-28 13:01,1370,fuji digital camera,United Kingdom,2000,108.64
25020,No,2016-07-28 13:11,1370,fuji digital camera,United States,2000,108.78
6680,Yes,2016-07-28 13:16,1370,fuji digital camera,United States,2000,108.78
99021,No,2016-07-28 13:19,1370,fuji digital camera,United States,2000,108.78
94164,Yes,2016-07-28 13:22,1330,vaddio camera,United States,4000,108.78
84902,No,2016-07-28 13:26,1370,fuji digital camera,United States,2000,108.78
92452,No,2016-07-28 13:27,1370,fuji digital camera,United States,2000,108.78
65278,No,2016-07-28 13:38,1370,fuji digital camera,United States,2000,108.78
78818,No,2016-07-28 14:31,1370,fuji digital camera,Canada,2000,108.72
7610,Yes,2016-07-28 15:53,1370,fuji digital camera,United States,2000,108.78
80408,Yes,2016-07-28 16:26,1370,fuji digital camera,United States,2000,108.78
218,Yes,2016-07-28 16:58,1330,vaddio camera,United States,4000,108.78
218,Yes,2016-07-28 17:01,1070,apple macbook air computer,United States,1200,108.78
85926,No,2016-07-28 17:28,1330,vaddio camera,Norway,4000,100.62
85926,No,2016-07-28 17:33,1070,apple macbook air computer,Norway,1200,100.62
19108,No,2016-07-28 17:33,1370,fuji digital camera,United States,2000,108.78
85926,No,2016-07-28 17:35,1060,GoPro drone ,Norway,500,100.62
60069,No,2016-07-28 17:47,1370,fuji digital camera,United States,2000,108.78
86108,No,2016-07-28 18:19,1370,fuji digital camera,United States,2000,108.78
11954,No,2016-07-28 18:28,1370,fuji digital camera,United States,2000,108.78
84692,Yes,2016-07-28 19:21,1370,fuji digital camera,Switzerland,2000,103.34
86070,No,2016-07-28 19:25,1070,apple macbook air computer,United States,1200,108.78
86410,No,2016-07-28 19:36,1070,apple macbook air computer,United States,1200,108.78
86422,No,2016-07-28 19:40,1370,fuji digital camera,United States,2000,108.78
86462,No,2016-07-28 19:51,1290,MLB video game,United States,20,108.78
86502,No,2016-07-28 20:04,1370,fuji digital camera,United States,2000,108.78
21718,Yes,2016-07-28 20:07,1370,fuji digital camera,United States,2000,108.78
86502,No,2016-07-28 20:09,1070,apple macbook air computer,United States,1200,108.78
86502,No,2016-07-28 20:09,1060,GoPro drone ,United States,500,108.78
75462,Yes,2016-07-28 20:23,1370,fuji digital camera,United States,2000,108.78
55252,Yes,2016-07-28 21:01,1370,fuji digital camera,United States,2000,108.78
86720,No,2016-07-28 21:07,1370,fuji digital camera,Canada,2000,108.72
1511,No,2016-07-28 21:15,1370,fuji digital camera,Canada,2000,108.72
49664,No,2016-07-28 21:37,1330,vaddio camera,United States,4000,108.78
49664,No,2016-07-28 21:55,1050,DJI phantom drone,United States,1199,108.78
88092,No,2016-07-28 22:03,1370,fuji digital camera,Australia,2000,108.66
46557,No,2016-07-28 22:03,1370,fuji digital camera,United States,2000,108.78
40801,No,2016-07-28 22:13,1370,fuji digital camera,Australia,2000,108.66
46688,Yes,2016-07-28 22:19,1370,fuji digital camera,United States,2000,108.78
4571,No,2016-07-28 22:24,1370,fuji digital camera,United States,2000,108.78
70981,No,2016-07-28 22:46,1370,fuji digital camera,United States,2000,108.78
10276,Yes,2016-07-28 22:53,1370,fuji digital camera,United States,2000,108.78
87144,No,2016-07-28 23:00,1370,fuji digital camera,United States,2000,108.78
84470,Yes,2016-07-28 23:04,1370,fuji digital camera,United States,2000,108.78
99884,No,2016-07-28 23:04,1330,vaddio camera,Australia,4000,108.66
80250,No,2016-07-28 23:05,1370,fuji digital camera,United States,2000,108.78
84470,Yes,2016-07-28 23:12,1050,DJI phantom drone,United States,1199,108.78
80250,No,2016-07-28 23:12,1050,DJI phantom drone,United States,1199,108.78
87196,No,2016-07-28 23:17,1330,vaddio camera,United States,4000,108.78
9868,Yes,2016-07-28 23:20,1370,fuji digital camera,Australia,2000,108.66
27056,No,2016-07-28 23:25,1370,fuji digital camera,United States,2000,108.78
79662,No,2016-07-28 23:29,1370,fuji digital camera,United States,2000,108.78
87290,No,2016-07-28 23:54,1370,fuji digital camera,United States,2000,108.78
87290,No,2016-07-28 23:56,1060,GoPro drone ,United States,500,108.78
78726,Yes,2016-07-29 00:13,1360,sony xdcam camera,United Kingdom,10000,108.64
87484,Yes,2016-07-29 00:15,1370,fuji digital camera,United States,2000,108.78
90002,No,2016-07-29 00:46,1370,fuji digital camera,United Kingdom,2000,108.64
87696,No,2016-07-29 02:17,1370,fuji digital camera,Malaysia,2000,103.4
88622,Yes,2016-07-29 02:26,1370,fuji digital camera,United States,2000,108.78
88774,Yes,2016-07-29 02:51,1370,fuji digital camera,United States,2000,108.78
88774,Yes,2016-07-29 03:00,1050,DJI phantom drone,United States,1199,108.78
88774,Yes,2016-07-29 03:04,1070,apple macbook air computer,United States,1200,108.78
65679,No,2016-07-29 03:36,1370,fuji digital camera,Japan,2000,103.44
96049,No,2016-07-29 05:14,1370,fuji digital camera,United States,2000,108.78
57466,No,2016-07-29 07:00,1370,fuji digital camera,Australia,2000,108.66
19248,No,2016-07-29 07:52,1370,fuji digital camera,United States,2000,108.78
88476,No,2016-07-29 08:10,1370,fuji digital camera,Kazakhstan,2000,100.12
88486,No,2016-07-29 08:11,1370,fuji digital camera,Australia,2000,108.66
61210,No,2016-07-29 08:29,1370,fuji digital camera,United States,2000,108.78
55298,No,2016-07-29 08:41,1370,fuji digital camera,United States,2000,108.78
47045,No,2016-07-29 08:46,1370,fuji digital camera,South Africa,2000,103.28
89271,No,2016-07-29 08:58,1370,fuji digital camera,United States,2000,108.78
6124,Yes,2016-07-29 09:00,1370,fuji digital camera,United States,2000,108.78
88704,No,2016-07-29 09:18,1370,fuji digital camera,Argentina,2000,103.46
88852,No,2016-07-29 10:02,1370,fuji digital camera,United Kingdom,2000,108.64
40105,No,2016-07-29 10:58,1370,fuji digital camera,United States,2000,108.78
74264,No,2016-07-29 11:47,1020,apple sport watch,United States,219,108.78
89276,No,2016-07-29 11:54,1370,fuji digital camera,United States,2000,108.78
60004,No,2016-07-29 12:04,1370,fuji digital camera,United States,2000,108.78
60004,No,2016-07-29 12:05,1070,apple macbook air computer,United States,1200,108.78
86165,No,2016-07-29 12:06,1330,vaddio camera,United States,4000,108.78
60004,No,2016-07-29 12:06,1050,DJI phantom drone,United States,1199,108.78
60004,No,2016-07-29 12:08,1060,GoPro drone ,United States,500,108.78
15182,No,2016-07-29 12:22,1370,fuji digital camera,Australia,2000,108.66
61969,No,2016-07-29 12:22,1370,fuji digital camera,United States,2000,108.78
79086,No,2016-07-29 12:31,1370,fuji digital camera,United States,2000,108.78
22018,No,2016-07-29 12:33,1370,fuji digital camera,United Kingdom,2000,108.64
77050,No,2016-07-29 12:33,1360,sony xdcam camera,United States,10000,108.78
89528,No,2016-07-29 12:47,1370,fuji digital camera,United States,2000,108.78
8241,No,2016-07-29 12:49,1370,fuji digital camera,Malaysia,2000,103.4
85509,No,2016-07-29 13:15,1370,fuji digital camera,United States,2000,108.78
10001,No,2016-07-29 13:16,1370,fuji digital camera,United Kingdom,2000,108.64
71299,Yes,2016-07-29 13:21,1370,fuji digital camera,United States,2000,108.78
90670,Yes,2016-07-29 13:21,1330,vaddio camera,United States,4000,108.78
89706,No,2016-07-29 13:23,1370,fuji digital camera,United States,2000,108.78
15186,Yes,2016-07-29 13:25,1370,fuji digital camera,United States,2000,108.78
85240,Yes,2016-07-29 13:34,1370,fuji digital camera,United States,2000,108.78
85240,Yes,2016-07-29 13:37,1050,DJI phantom drone,United States,1199,108.78
7484,Yes,2016-07-29 13:47,1370,fuji digital camera,United States,2000,108.78
6807,No,2016-07-29 13:59,1370,fuji digital camera,Finland,2000,100.64
89846,No,2016-07-29 14:05,1330,vaddio camera,United States,4000,108.78
8004,No,2016-07-29 14:06,1200,Sony play station console,United States,400,108.78
89846,No,2016-07-29 14:22,1070,apple macbook air computer,United States,1200,108.78
89982,No,2016-07-29 14:35,1370,fuji digital camera,United States,2000,108.78
27241,Yes,2016-07-29 14:43,1370,fuji digital camera,United Arab Emirates,2000,103.5
68659,No,2016-07-29 14:56,1370,fuji digital camera,United States,2000,108.78
64779,No,2016-07-29 14:58,1370,fuji digital camera,United States,2000,108.78
50712,No,2016-07-29 15:05,1370,fuji digital camera,Netherlands,2000,108.58
74158,No,2016-07-29 15:16,1370,fuji digital camera,Canada,2000,108.72
91005,No,2016-07-29 15:26,1370,fuji digital camera,Germany,2000,108.6
90212,No,2016-07-29 15:32,1370,fuji digital camera,United Kingdom,2000,108.64
47848,Yes,2016-07-29 15:40,1370,fuji digital camera,United Kingdom,2000,108.64
40006,Yes,2016-07-29 15:53,1370,fuji digital camera,United States,2000,108.78
6208,No,2016-07-29 16:02,1330,vaddio camera,Australia,4000,108.66
4480,No,2016-07-29 16:17,1370,fuji digital camera,Singapore,2000,108.76
89098,No,2016-07-29 16:20,1370,fuji digital camera,United States,2000,108.78
65021,No,2016-07-29 16:27,1370,fuji digital camera,United States,2000,108.78
62777,Yes,2016-07-29 16:34,1370,fuji digital camera,United States,2000,108.78
12619,No,2016-07-29 16:34,1370,fuji digital camera,Canada,2000,108.72
6028,No,2016-07-29 16:39,1330,vaddio camera,United States,4000,108.78
98220,No,2016-07-29 16:41,1370,fuji digital camera,United States,2000,108.78
26088,No,2016-07-29 16:42,1330,vaddio camera,United States,4000,108.78
26088,No,2016-07-29 16:44,1050,DJI phantom drone,United States,1199,108.78
26088,No,2016-07-29 16:45,1070,apple macbook air computer,United States,1200,108.78
26088,No,2016-07-29 16:47,1060,GoPro drone ,United States,500,108.78
18589,No,2016-07-29 16:47,1370,fuji digital camera,United States,2000,108.78
68080,Yes,2016-07-29 16:59,1370,fuji digital camera,Canada,2000,108.72
90104,No,2016-07-29 17:02,1370,fuji digital camera,Germany,2000,108.6
68080,Yes,2016-07-29 17:04,1070,apple macbook air computer,Canada,1200,108.72
57490,No,2016-07-29 17:07,1370,fuji digital camera,United States,2000,108.78
80606,No,2016-07-29 17:15,1370,fuji digital camera,United Kingdom,2000,108.64
80606,No,2016-07-29 17:19,1050,DJI phantom drone,United Kingdom,1199,108.64
90104,No,2016-07-29 17:22,1060,GoPro drone ,Germany,500,108.6
289,Yes,2016-07-29 17:39,1370,fuji digital camera,United States,2000,108.78
90602,No,2016-07-29 17:40,1370,fuji digital camera,United States,2000,108.78
90606,No,2016-07-29 17:40,1370,fuji digital camera,United Kingdom,2000,108.64
90616,No,2016-07-29 17:42,1370,fuji digital camera,United States,2000,108.78
91865,No,2016-07-29 17:44,1370,fuji digital camera,United States,2000,108.78
86001,No,2016-07-29 17:50,1370,fuji digital camera,United States,2000,108.78
16108,Yes,2016-07-29 17:57,1370,fuji digital camera,United States,2000,108.78
94000,No,2016-07-29 18:01,1370,fuji digital camera,United States,2000,108.78
16108,Yes,2016-07-29 18:03,1050,DJI phantom drone,United States,1199,108.78
48769,No,2016-07-29 18:11,1370,fuji digital camera,United States,2000,108.78
20208,Yes,2016-07-29 18:16,1370,fuji digital camera,United States,2000,108.78
47518,No,2016-07-29 18:26,1330,vaddio camera,United States,4000,108.78
696,Yes,2016-07-29 18:28,1370,fuji digital camera,United States,2000,108.78
90808,No,2016-07-29 18:30,1370,fuji digital camera,United States,2000,108.78
64547,No,2016-07-29 18:30,1370,fuji digital camera,United States,2000,108.78
90808,No,2016-07-29 18:35,1060,GoPro drone ,United States,500,108.78
68959,Yes,2016-07-29 18:42,1370,fuji digital camera,United States,2000,108.78
